team_name,opponent,match_date,year,round,venue,home_away,result,team_win,recent_form_5,avg_score_last5,win_streak_entering_match,days_rest,points_before_match,ladder_position_before_match,h2h_win_rate_vs_opponent,venue_win_rate
Brisbane Lions,adelaide crows,2024-05-12,2024,9,Adelaide Oval,A,D,0,0.6,73.8,1,7.0,12.0,11.0,0.375,0.25
Brisbane Lions,Richmond Tigers,2024-05-18,2024,10,The Gabba,H,W,1,0.4,69.4,0,6.0,14.0,12.0,0.3235294117647059,0.6061538461538462
Brisbane Lions,Hawthorn Hawks,2024-05-26,2024,11,Marvel Stadium,A,L,0,0.4,85.6,1,8.0,18.0,12.0,0.45454545454545453,0.41025641025641024
Brisbane Lions,Western Bulldogs,2024-06-07,2024,13,Marvel Stadium,A,W,1,0.4,93.2,-1,12.0,18.0,11.0,0.39473684210526316,0.4050632911392405
Brisbane Lions,St Kilda Saints,2024-06-14,2024,14,The Gabba,H,W,1,0.6,104.2,1,7.0,22.0,8.0,0.6176470588235294,0.6073619631901841
Brisbane Lions,Port Adelaide Power,2024-06-22,2024,15,Adelaide Oval,A,W,1,0.6,113.6,2,8.0,26.0,10.0,0.5588235294117647,0.23076923076923078
Brisbane Lions,Melbourne Demons,2024-06-28,2024,16,The Gabba,H,W,1,0.8,126.0,3,6.0,30.0,10.0,0.5588235294117647,0.6085626911314985
Brisbane Lions,Adelaide Crows,2024-07-07,2024,17,The Gabba,H,W,1,0.8,110.6,4,9.0,34.0,8.0,0.5666666666666667,0.6097560975609756
Brisbane Lions,West Coast Eagles,2024-07-14,2024,18,Optus Stadium,A,W,1,1.0,115.0,5,7.0,38.0,7.0,0.4090909090909091,0.5
Brisbane Lions,Sydney Swans,2024-07-21,2024,19,The Gabba,H,W,1,1.0,113.4,6,7.0,42.0,4.0,0.36666666666666664,0.6109422492401215
Brisbane Lions,Gold Coast Suns,2024-07-27,2024,20,People First Stadium,A,W,1,1.0,104.0,7,6.0,46.0,3.0,0.7272727272727273,0.5
Brisbane Lions,St Kilda Saints,2024-08-04,2024,21,Marvel Stadium,A,W,1,1.0,92.2,8,8.0,50.0,2.0,0.6285714285714286,0.4125
Brisbane Lions,Greater Western Sydney Giants,2024-08-10,2024,22,The Gabba,H,L,0,1.0,99.8,9,6.0,54.0,2.0,0.5333333333333333,0.6121212121212121
Brisbane Lions,Collingwood Magpies,2024-08-17,2024,23,Melbourne Cricket Ground,A,L,0,0.8,93.2,-1,7.0,54.0,5.0,0.5666666666666667,0.2786885245901639
Brisbane Lions,Essendon Bombers,2024-08-24,2024,24,The Gabba,H,W,1,0.6,87.6,-2,7.0,54.0,5.0,0.4838709677419355,0.6102719033232629
Brisbane Lions,Carlton Blues,2024-09-07,2024,EF,The Gabba,H,W,1,0.6,89.2,1,14.0,58.0,1.0,0.6060606060606061,0.6114457831325302
Brisbane Lions,Greater Western Sydney Giants,2024-09-14,2024,SF,ENGIE Stadium,A,W,1,0.6,90.4,2,7.0,62.0,2.0,0.5,0.4
Brisbane Lions,geelong cats,2024-09-21,2024,PF,Melbourne Cricket Ground,A,W,1,0.6,86.6,3,7.0,66.0,3.0,0.5,0.27419354838709675
Brisbane Lions,Sydney Swans,2024-09-28,2024,GF,Melbourne Cricket Ground,A,W,1,0.8,92.8,4,7.0,70.0,2.0,0.3870967741935484,0.2857142857142857
Brisbane Lions,Sydney Swans,2025-03-15,2025,1,Sydney Cricket Ground,A,W,1,1.0,101.2,5,168.0,0.0,3.0,0.40625,0.35294117647058826
Brisbane Lions,West Coast Eagles,2025-03-23,2025,2,The Gabba,H,W,1,1.0,101.0,6,8.0,4.0,2.0,0.43478260869565216,0.6126126126126126
Brisbane Lions,Geelong Cats,2025-03-29,2025,3,The Gabba,H,W,1,1.0,100.0,7,6.0,8.0,2.0,0.375,0.6137724550898204
Brisbane Lions,Richmond Tigers,2025-04-05,2025,4,Melbourne Cricket Ground,A,W,1,1.0,93.0,8,7.0,12.0,1.0,0.34285714285714286,0.296875
Brisbane Lions,Western Bulldogs,2025-04-12,2025,5,Norwood Oval,A,W,1,1.0,97.6,9,7.0,16.0,1.0,0.41025641025641024,1.0
Brisbane Lions,Collingwood Magpies,2025-04-17,2025,6,The Gabba,H,L,0,1.0,97.2,10,5.0,20.0,1.0,0.5483870967741935,0.6149253731343284
Brisbane Lions,St Kilda Saints,2025-04-26,2025,7,Marvel Stadium,A,W,1,0.8,90.6,-1,9.0,20.0,1.0,0.6388888888888888,0.41975308641975306
Brisbane Lions,Gold Coast Suns,2025-05-04,2025,8,The Gabba,H,W,1,0.8,95.4,1,8.0,24.0,1.0,0.7391304347826086,0.6130952380952381
Brisbane Lions,North Melbourne Kangaroos,2025-05-11,2025,9,Ninja Stadium,A,D,0,0.8,94.6,2,7.0,28.0,1.0,0.525,1.0
Brisbane Lions,Melbourne Demons,2025-05-18,2025,10,The Gabba,H,L,0,0.6,85.2,0,7.0,30.0,1.0,0.5714285714285714,0.6142433234421365
Brisbane Lions,Hawthorn Hawks,2025-05-24,2025,11,Melbourne Cricket Ground,A,W,1,0.4,79.2,-1,6.0,30.0,2.0,0.4411764705882353,0.3076923076923077
Brisbane Lions,Essendon Bombers,2025-05-29,2025,12,The Gabba,H,W,1,0.6,87.2,1,5.0,34.0,2.0,0.5,0.6124260355029586
Brisbane Lions,Adelaide Crows,2025-06-06,2025,13,Adelaide Oval,A,L,0,0.6,81.6,2,8.0,38.0,2.0,0.5806451612903226,0.2857142857142857
Brisbane Lions,Greater Western Sydney Giants,2025-06-14,2025,14,The Gabba,H,L,0,0.4,81.0,-1,8.0,38.0,1.0,0.5294117647058824,0.6135693215339233
Brisbane Lions,Geelong Cats,2025-06-20,2025,15,GMHBA Stadium,A,W,1,0.4,86.0,-2,6.0,38.0,3.0,0.3939393939393939,0.2777777777777778
Brisbane Lions,Port Adelaide Power,2025-07-05,2025,17,The Gabba,H,W,1,0.6,86.8,1,15.0,42.0,2.0,0.5714285714285714,0.611764705882353
Brisbane Lions,Carlton Blues,2025-07-10,2025,18,Marvel Stadium,A,W,1,0.6,92.2,2,5.0,46.0,2.0,0.6176470588235294,0.4268292682926829
Brisbane Lions,western bulldogs,2025-07-18,2025,19,The Gabba,H,W,1,0.6,94.8,3,8.0,50.0,2.0,1.0,0.6129032258064516
Brisbane Lions,Gold Coast Suns,2025-07-26,2025,20,People First Stadium,A,L,0,0.8,99.4,4,8.0,54.0,2.0,0.75,0.5263157894736842
Brisbane Lions,Collingwood Magpies,2025-08-02,2025,21,Melbourne Cricket Ground,A,W,1,0.8,93.0,-1,7.0,54.0,3.0,0.53125,0.3181818181818182
Brisbane Lions,Sydney Swans,2025-08-09,2025,22,The Gabba,H,L,0,0.8,93.0,1,7.0,58.0,3.0,0.42424242424242425,0.6140350877192983
Brisbane Lions,Fremantle Dockers,2025-08-15,2025,23,Optus Stadium,A,W,1,0.6,87.0,-1,6.0,58.0,5.0,0.46875,0.5714285714285714
Brisbane Lions,Hawthorn Hawks,2025-08-24,2025,24,The Gabba,H,W,1,0.6,86.6,1,9.0,62.0,3.0,0.45714285714285713,0.6122448979591837
Brisbane Lions,Geelong Cats,2025-09-05,2025,QF,Melbourne Cricket Ground,A,L,0,0.6,87.2,2,12.0,66.0,3.0,0.4117647058823529,0.3283582089552239
Brisbane Lions,Gold Coast Suns,2025-09-13,2025,SF,The Gabba,H,W,1,0.6,89.2,-1,8.0,66.0,2.0,0.72,0.6133720930232558
Brisbane Lions,Collingwood Magpies,2025-09-20,2025,PF,Melbourne Cricket Ground,A,W,1,0.6,90.8,1,7.0,70.0,2.0,0.5454545454545454,0.3235294117647059
Brisbane Lions,Geelong Cats,2025-09-27,2025,GF,Melbourne Cricket Ground,A,W,1,0.8,92.8,2,7.0,74.0,2.0,0.4,0.3333333333333333
Carlton Blues,Richmond Tigers,1983-03-26,1983,1,Princes Park,H,W,1,,,0,,0.0,1.0,,
Carlton Blues,Western Bulldogs,1983-04-02,1983,2,Western Oval,A,L,0,,,1,7.0,4.0,1.0,,
Carlton Blues,Collingwood Magpies,1983-04-09,1983,3,Waverley Park,H,W,1,,,-1,7.0,4.0,3.0,,
Carlton Blues,Melbourne Demons,1983-04-16,1983,4,Melbourne Cricket Ground,A,W,1,0.6666666666666666,105.0,1,7.0,8.0,3.0,,
Carlton Blues,Fitzroy Lions,1983-04-23,1983,5,Princes Park,H,L,0,0.75,103.5,2,7.0,12.0,2.0,,1.0
Carlton Blues,Geelong Cats,1983-04-30,1983,6,Princes Park,H,L,0,0.6,95.8,-1,7.0,12.0,5.0,,0.5
Carlton Blues,Sydney Swans,1983-05-08,1983,7,Sydney Cricket Ground,A,W,1,0.4,85.6,-2,8.0,12.0,6.0,,
Carlton Blues,St Kilda Saints,1983-05-14,1983,8,Moorabbin Oval,A,W,1,0.6,99.0,1,6.0,16.0,4.0,,
Carlton Blues,Hawthorn Hawks,1983-05-21,1983,9,Princes Park,H,W,1,0.6,108.6,2,7.0,20.0,2.0,,0.3333333333333333
Carlton Blues,North Melbourne Kangaroos,1983-05-28,1983,10,Aegis Park,A,L,0,0.6,109.6,3,7.0,24.0,2.0,,
Carlton Blues,Essendon Bombers,1983-06-04,1983,11,Waverley Park,H,L,0,0.6,113.0,-1,7.0,24.0,4.0,,1.0
Carlton Blues,Richmond Tigers,1983-06-13,1983,12,Melbourne Cricket Ground,A,L,0,0.6,116.2,-2,9.0,24.0,4.0,1.0,1.0
Carlton Blues,Western Bulldogs,1983-06-18,1983,13,Princes Park,H,W,1,0.4,104.6,-3,5.0,24.0,6.0,0.0,0.5
Carlton Blues,Collingwood Magpies,1983-06-25,1983,14,Victoria Park,A,L,0,0.4,109.8,1,7.0,28.0,5.0,1.0,
Carlton Blues,Melbourne Demons,1983-07-02,1983,15,Princes Park,H,L,0,0.2,98.0,-1,7.0,28.0,5.0,1.0,0.6
Carlton Blues,fitzroy lions,1983-07-09,1983,16,Waverley Park,A,W,1,0.2,95.0,-2,7.0,28.0,6.0,,0.5
Carlton Blues,Geelong Cats,1983-07-23,1983,17,GMHBA Stadium,A,W,1,0.4,99.6,1,14.0,32.0,5.0,0.0,
Carlton Blues,Sydney Swans,1983-07-30,1983,18,Princes Park,H,W,1,0.6,103.0,2,7.0,36.0,5.0,1.0,0.5
Carlton Blues,st kilda saints,1983-08-06,1983,19,Princes Park,H,W,1,0.6,92.6,3,7.0,40.0,5.0,,0.5714285714285714
Carlton Blues,Hawthorn Hawks,1983-08-13,1983,20,Princes Park,A,W,1,0.8,117.2,4,7.0,44.0,5.0,1.0,0.625
Carlton Blues,North Melbourne Kangaroos,1983-08-20,1983,21,Princes Park,H,W,1,1.0,129.6,5,7.0,48.0,5.0,0.0,0.6666666666666666
Carlton Blues,Essendon Bombers,1983-08-27,1983,22,Waverley Park,A,L,0,1.0,130.0,6,7.0,52.0,5.0,0.0,0.6666666666666666
Carlton Blues,Essendon Bombers,1983-09-03,1983,EF,Waverley Park,A,L,0,0.8,121.8,-1,7.0,52.0,2.0,0.0,0.5
Carlton Blues,North Melbourne Kangaroos,1984-03-31,1984,1,Waverley Park,A,W,1,0.6,114.2,-2,210.0,0.0,1.0,0.5,0.4
Carlton Blues,Fitzroy Lions,1984-04-07,1984,2,Junction Oval,A,W,1,0.6,120.4,1,7.0,4.0,1.0,0.0,
Carlton Blues,Geelong Cats,1984-04-14,1984,3,Princes Park,H,L,0,0.6,118.8,2,7.0,8.0,1.0,0.5,0.7
Carlton Blues,richmond tigers,1984-04-21,1984,4,Melbourne Cricket Ground,A,W,1,0.4,113.0,-1,7.0,8.0,3.0,,0.5
Carlton Blues,Collingwood Magpies,1984-04-25,1984,5,Waverley Park,H,L,0,0.6,129.8,1,4.0,12.0,2.0,0.5,0.5
Carlton Blues,st kilda saints,1984-05-05,1984,6,Princes Park,H,W,1,0.6,127.8,-1,10.0,12.0,5.0,1.0,0.6363636363636364
Carlton Blues,Melbourne Demons,1984-05-12,1984,7,Melbourne Cricket Ground,A,W,1,0.6,108.8,1,7.0,16.0,3.0,0.5,0.6666666666666666
Carlton Blues,Hawthorn Hawks,1984-05-19,1984,8,Princes Park,H,L,0,0.6,109.0,2,7.0,20.0,2.0,1.0,0.6666666666666666
Carlton Blues,Essendon Bombers,1984-05-26,1984,9,Windy Hill,A,L,0,0.6,106.2,-1,7.0,20.0,3.0,0.0,
Carlton Blues,Sydney Swans,1984-06-03,1984,10,Sydney Cricket Ground,A,W,1,0.4,89.2,-2,8.0,20.0,6.0,1.0,1.0
Carlton Blues,Western Bulldogs,1984-06-11,1984,11,Princes Park,H,W,1,0.6,102.8,1,8.0,24.0,3.0,0.5,0.6153846153846154
Carlton Blues,fitzroy lions,1984-06-16,1984,12,Waverley Park,H,L,0,0.6,110.6,2,5.0,28.0,3.0,1.0,0.42857142857142855
Carlton Blues,geelong cats,1984-06-23,1984,13,GMHBA Stadium,A,W,1,0.4,99.6,-1,7.0,28.0,3.0,,1.0
Carlton Blues,Richmond Tigers,1984-06-30,1984,14,Princes Park,H,W,1,0.6,98.6,1,7.0,32.0,3.0,0.5,0.6428571428571429
Carlton Blues,Collingwood Magpies,1984-07-07,1984,15,Waverley Park,A,W,1,0.8,115.8,2,7.0,36.0,3.0,0.3333333333333333,0.375
Carlton Blues,St Kilda Saints,1984-07-21,1984,16,Moorabbin Oval,A,L,0,0.8,107.4,3,14.0,40.0,3.0,1.0,1.0
Carlton Blues,Melbourne Demons,1984-07-28,1984,17,Princes Park,H,W,1,0.6,95.6,-1,7.0,40.0,3.0,0.6666666666666666,0.6666666666666666
Carlton Blues,Hawthorn Hawks,1984-08-04,1984,18,Princes Park,A,L,0,0.8,92.6,1,7.0,44.0,3.0,0.6666666666666666,0.6875
Carlton Blues,Essendon Bombers,1984-08-11,1984,19,Princes Park,H,L,0,0.6,98.6,-1,7.0,44.0,3.0,0.0,0.6470588235294118
Carlton Blues,north melbourne kangaroos,1984-08-18,1984,20,Princes Park,H,W,1,0.4,86.2,-2,7.0,44.0,3.0,,0.6111111111111112
Carlton Blues,Western Bulldogs,1984-08-25,1984,21,Western Oval,A,L,0,0.4,89.0,1,7.0,48.0,3.0,0.6666666666666666,0.0
Carlton Blues,Sydney Swans,1984-09-01,1984,22,Princes Park,H,W,1,0.4,83.8,-1,7.0,48.0,3.0,1.0,0.631578947368421
Carlton Blues,Hawthorn Hawks,1984-09-08,1984,QF,Waverley Park,A,L,0,0.4,101.2,1,7.0,52.0,2.0,0.5,0.4444444444444444
Carlton Blues,Collingwood Magpies,1984-09-15,1984,SF,Waverley Park,A,L,0,0.4,98.0,-1,7.0,52.0,4.0,0.5,0.4
Carlton Blues,Western Bulldogs,1985-03-30,1985,1,Princes Park,H,L,0,0.4,98.6,-2,196.0,0.0,1.0,0.5,0.65
Carlton Blues,st kilda saints,1985-04-06,1985,2,Moorabbin Oval,A,W,1,0.2,98.8,-3,7.0,0.0,7.0,1.0,0.5
Carlton Blues,North Melbourne Kangaroos,1985-04-13,1985,3,Princes Park,H,L,0,0.4,121.0,1,7.0,4.0,5.0,0.6666666666666666,0.6190476190476191
Carlton Blues,Geelong Cats,1985-04-20,1985,4,Princes Park,H,W,1,0.2,122.2,-1,7.0,4.0,5.0,0.3333333333333333,0.5909090909090909
Carlton Blues,Melbourne Demons,1985-04-25,1985,5,Melbourne Cricket Ground,A,L,0,0.4,136.0,1,5.0,8.0,4.0,0.75,0.75
Carlton Blues,Essendon Bombers,1985-05-04,1985,6,Windy Hill,A,L,0,0.4,135.8,-1,9.0,8.0,6.0,0.0,0.0
Carlton Blues,Sydney Swans,1985-05-12,1985,7,Sydney Cricket Ground,A,W,1,0.4,126.8,-2,8.0,8.0,10.0,1.0,1.0
Carlton Blues,Richmond Tigers,1985-05-18,1985,8,Princes Park,H,W,1,0.4,110.6,1,6.0,12.0,8.0,0.6666666666666666,0.6086956521739131
Carlton Blues,Fitzroy Lions,1985-05-25,1985,9,Waverley Park,A,W,1,0.6,98.4,2,7.0,16.0,5.0,0.5,0.36363636363636365
Carlton Blues,Hawthorn Hawks,1985-06-01,1985,10,Princes Park,H,L,0,0.6,91.0,3,7.0,20.0,4.0,0.4,0.625
Carlton Blues,Collingwood Magpies,1985-06-10,1985,11,Waverley Park,A,W,1,0.6,86.2,-1,9.0,20.0,7.0,0.4,0.4166666666666667
Carlton Blues,Western Bulldogs,1985-06-15,1985,12,Western Oval,A,L,0,0.8,94.8,1,5.0,24.0,5.0,0.4,0.0
Carlton Blues,st kilda saints,1985-06-22,1985,13,Princes Park,H,W,1,0.6,85.0,-1,7.0,24.0,5.0,1.0,0.6
Carlton Blues,North Melbourne Kangaroos,1985-06-28,1985,14,Melbourne Cricket Ground,A,W,1,0.6,96.0,1,6.0,28.0,5.0,0.5,0.6
Carlton Blues,Geelong Cats,1985-07-06,1985,15,GMHBA Stadium,A,W,1,0.6,101.4,2,8.0,32.0,5.0,0.5,1.0
Carlton Blues,Melbourne Demons,1985-07-20,1985,16,Waverley Park,H,W,1,0.8,113.8,3,14.0,36.0,5.0,0.6,0.46153846153846156
Carlton Blues,Essendon Bombers,1985-07-27,1985,17,Princes Park,H,W,1,0.8,111.6,4,7.0,40.0,4.0,0.0,0.6153846153846154
Carlton Blues,Sydney Swans,1985-08-03,1985,18,Princes Park,H,W,1,1.0,127.8,5,7.0,44.0,4.0,1.0,0.6296296296296297
Carlton Blues,Richmond Tigers,1985-08-10,1985,19,Melbourne Cricket Ground,A,W,1,1.0,125.4,6,7.0,48.0,4.0,0.75,0.6666666666666666
Carlton Blues,Fitzroy Lions,1985-08-17,1985,20,Princes Park,H,W,1,1.0,125.8,7,7.0,52.0,4.0,0.6666666666666666,0.6428571428571429
Carlton Blues,Hawthorn Hawks,1985-08-24,1985,21,Princes Park,A,L,0,1.0,117.2,8,7.0,56.0,3.0,0.3333333333333333,0.6551724137931034
Carlton Blues,Collingwood Magpies,1985-08-31,1985,22,Waverley Park,H,W,1,0.8,114.2,-1,7.0,56.0,4.0,0.5,0.5
Carlton Blues,North Melbourne Kangaroos,1985-09-07,1985,EF,Waverley Park,A,L,0,0.8,106.4,1,7.0,60.0,1.0,0.6,0.5333333333333333
Carlton Blues,Hawthorn Hawks,1986-03-31,1986,1,Waverley Park,A,L,0,0.6,102.4,-1,205.0,0.0,1.0,0.2857142857142857,0.5
Carlton Blues,Richmond Tigers,1986-04-05,1986,2,Princes Park,H,W,1,0.4,87.2,-2,5.0,0.0,7.0,0.8,0.6333333333333333
Carlton Blues,St Kilda Saints,1986-04-12,1986,3,Moorabbin Oval,A,W,1,0.4,94.8,1,7.0,4.0,6.0,0.5,0.6666666666666666
Carlton Blues,Fitzroy Lions,1986-04-19,1986,4,Princes Park,H,W,1,0.6,109.4,2,7.0,8.0,5.0,0.75,0.6451612903225806
Carlton Blues,Essendon Bombers,1986-04-25,1986,5,Waverley Park,H,W,1,0.6,124.4,3,6.0,12.0,4.0,0.14285714285714285,0.47058823529411764
Carlton Blues,Sydney Swans,1986-05-04,1986,6,Sydney Cricket Ground,A,L,0,0.8,117.2,4,9.0,16.0,2.0,1.0,1.0
Carlton Blues,Collingwood Magpies,1986-05-10,1986,7,Victoria Park,A,W,1,0.8,121.4,-1,6.0,16.0,3.0,0.5714285714285714,0.0
Carlton Blues,Geelong Cats,1986-05-17,1986,8,Princes Park,H,W,1,0.8,118.2,1,7.0,20.0,3.0,0.6,0.65625
Carlton Blues,Western Bulldogs,1986-05-24,1986,9,Western Oval,A,L,0,0.8,113.6,2,7.0,24.0,2.0,0.3333333333333333,0.0
Carlton Blues,melbourne demons,1986-05-31,1986,10,Melbourne Cricket Ground,A,W,1,0.6,89.6,-1,7.0,24.0,3.0,,0.7142857142857143
Carlton Blues,north melbourne kangaroos,1986-06-09,1986,11,Princes Park,H,W,1,0.6,108.4,1,9.0,28.0,3.0,1.0,0.6666666666666666
Carlton Blues,hawthorn hawks,1986-06-15,1986,12,Melbourne Cricket Ground,H,L,0,0.8,117.2,2,6.0,32.0,3.0,,0.75
Carlton Blues,Richmond Tigers,1986-06-21,1986,13,Waverley Park,A,W,1,0.6,117.4,-1,6.0,32.0,3.0,0.8333333333333334,0.5
Carlton Blues,st kilda saints,1986-06-28,1986,14,Princes Park,H,W,1,0.6,117.0,1,7.0,36.0,3.0,1.0,0.6764705882352942
Carlton Blues,Fitzroy Lions,1986-07-05,1986,15,Waverley Park,A,L,0,0.8,142.4,2,7.0,40.0,3.0,0.8,0.5263157894736842
Carlton Blues,North Melbourne Kangaroos,1986-07-12,1986,16,Melbourne Cricket Ground,A,W,1,0.6,120.0,-1,7.0,40.0,3.0,0.5,0.6666666666666666
Carlton Blues,Essendon Bombers,1986-07-20,1986,17,Melbourne Cricket Ground,A,L,0,0.6,121.4,1,8.0,44.0,3.0,0.25,0.7
Carlton Blues,Sydney Swans,1986-08-02,1986,18,Princes Park,H,W,1,0.6,115.4,-1,13.0,44.0,3.0,0.8571428571428571,0.6857142857142857
Carlton Blues,Collingwood Magpies,1986-08-10,1986,19,Melbourne Cricket Ground,H,W,1,0.6,109.8,1,8.0,48.0,3.0,0.625,0.6363636363636364
Carlton Blues,Geelong Cats,1986-08-16,1986,20,GMHBA Stadium,A,L,0,0.6,104.4,2,6.0,52.0,3.0,0.6666666666666666,1.0
Carlton Blues,Western Bulldogs,1986-08-23,1986,21,Waverley Park,H,W,1,0.6,109.6,-1,7.0,52.0,3.0,0.2857142857142857,0.5
Carlton Blues,Melbourne Demons,1986-08-30,1986,22,Princes Park,H,W,1,0.6,110.0,1,7.0,56.0,3.0,0.6666666666666666,0.6944444444444444
Carlton Blues,Sydney Swans,1986-09-07,1986,QF,Melbourne Cricket Ground,H,W,1,0.8,121.8,2,8.0,60.0,2.0,0.875,0.6666666666666666
Carlton Blues,Hawthorn Hawks,1986-09-13,1986,SF,Waverley Park,H,W,1,0.8,125.0,3,6.0,64.0,2.0,0.25,0.5238095238095238
Carlton Blues,Hawthorn Hawks,1986-09-27,1986,GF,Melbourne Cricket Ground,A,L,0,0.8,120.2,4,14.0,68.0,2.0,0.3333333333333333,0.6923076923076923
Carlton Blues,hawthorn hawks,1987-03-28,1987,1,Princes Park,H,L,0,0.8,118.0,-1,182.0,0.0,1.0,0.0,0.7027027027027027
Carlton Blues,Collingwood Magpies,1987-04-04,1987,2,Waverley Park,A,W,1,0.6,108.6,-2,7.0,0.0,8.0,0.6666666666666666,0.5454545454545454
Carlton Blues,western bulldogs,1987-04-11,1987,3,Western Oval,A,W,1,0.6,103.6,1,7.0,4.0,5.0,,0.0
Carlton Blues,west coast eagles,1987-04-18,1987,4,Princes Park,H,W,1,0.6,105.0,2,7.0,8.0,3.0,,0.6842105263157895
Carlton Blues,Essendon Bombers,1987-04-25,1987,5,Waverley Park,H,W,1,0.6,120.8,3,7.0,12.0,1.0,0.2222222222222222,0.5652173913043478
Carlton Blues,Sydney Swans,1987-05-01,1987,6,Sydney Cricket Ground,A,L,0,0.8,130.4,4,6.0,16.0,1.0,0.8888888888888888,0.75
Carlton Blues,Geelong Cats,1987-05-09,1987,7,Waverley Park,H,W,1,0.8,127.0,-1,8.0,16.0,2.0,0.5714285714285714,0.5833333333333334
Carlton Blues,North Melbourne Kangaroos,1987-05-17,1987,8,Melbourne Cricket Ground,A,W,1,0.8,134.2,1,8.0,20.0,2.0,0.5714285714285714,0.6428571428571429
Carlton Blues,Fitzroy Lions,1987-05-23,1987,9,Princes Park,H,W,1,0.8,129.8,2,6.0,24.0,1.0,0.6666666666666666,0.6923076923076923
Carlton Blues,Brisbane Bears,1987-05-30,1987,10,Princes Park,H,W,1,0.8,110.0,3,7.0,28.0,1.0,,0.7
Carlton Blues,melbourne demons,1987-06-08,1987,11,Melbourne Cricket Ground,A,W,1,0.8,123.6,4,9.0,32.0,1.0,1.0,0.6666666666666666
Carlton Blues,St Kilda Saints,1987-06-13,1987,12,Princes Park,H,W,1,1.0,133.2,5,5.0,36.0,1.0,0.6666666666666666,0.7073170731707317
Carlton Blues,Richmond Tigers,1987-06-20,1987,13,Melbourne Cricket Ground,A,W,1,1.0,122.6,6,7.0,40.0,1.0,0.8571428571428571,0.6875
Carlton Blues,Hawthorn Hawks,1987-06-27,1987,14,Waverley Park,A,L,0,1.0,110.2,7,7.0,44.0,1.0,0.3,0.6
Carlton Blues,Collingwood Magpies,1987-07-05,1987,15,Melbourne Cricket Ground,H,W,1,0.8,107.6,-1,8.0,44.0,1.0,0.7,0.7058823529411765
Carlton Blues,west coast eagles,1987-07-10,1987,17,WACA,A,L,0,0.8,98.0,1,5.0,48.0,1.0,1.0,
Carlton Blues,Western Bulldogs,1987-07-18,1987,16,Princes Park,H,W,1,0.6,91.8,-1,8.0,48.0,1.0,0.375,0.7142857142857143
Carlton Blues,Essendon Bombers,1987-08-01,1987,18,Waverley Park,A,W,1,0.6,99.0,1,14.0,52.0,1.0,0.3,0.5769230769230769
Carlton Blues,Sydney Swans,1987-08-08,1987,19,Princes Park,H,W,1,0.6,104.4,2,7.0,56.0,1.0,0.8,0.7209302325581395
Carlton Blues,Geelong Cats,1987-08-15,1987,20,GMHBA Stadium,A,W,1,0.8,113.2,3,7.0,60.0,1.0,0.625,0.75
Carlton Blues,Fitzroy Lions,1987-08-22,1987,21,Princes Park,A,W,1,0.8,117.2,4,7.0,64.0,1.0,0.7142857142857143,0.7272727272727273
Carlton Blues,north melbourne kangaroos,1987-08-29,1987,22,Waverley Park,H,W,1,1.0,121.2,5,7.0,68.0,1.0,1.0,0.5925925925925926
Carlton Blues,Hawthorn Hawks,1987-09-12,1987,SF,Waverley Park,H,W,1,1.0,120.4,6,14.0,72.0,1.0,0.2727272727272727,0.6071428571428571
Carlton Blues,hawthorn hawks,1987-09-26,1987,GF,Melbourne Cricket Ground,H,W,1,1.0,122.4,7,14.0,76.0,1.0,0.0,0.7222222222222222
Carlton Blues,Hawthorn Hawks,1988-04-02,1988,1,Princes Park,H,W,1,1.0,118.6,8,189.0,0.0,1.0,0.3333333333333333,0.7333333333333333
Carlton Blues,Brisbane Bears,1988-04-09,1988,2,Princes Park,H,W,1,1.0,112.6,9,7.0,4.0,1.0,1.0,0.7391304347826086
Carlton Blues,Essendon Bombers,1988-04-16,1988,3,Windy Hill,A,W,1,1.0,113.6,10,7.0,8.0,1.0,0.36363636363636365,0.0
Carlton Blues,Sydney Swans,1988-04-24,1988,4,Sydney Cricket Ground,A,W,1,1.0,118.0,11,8.0,12.0,1.0,0.8181818181818182,0.6
Carlton Blues,Collingwood Magpies,1988-04-30,1988,5,Waverley Park,H,L,0,1.0,135.2,12,6.0,16.0,1.0,0.7272727272727273,0.6206896551724138
Carlton Blues,St Kilda Saints,1988-05-07,1988,6,Princes Park,H,W,1,0.8,128.2,-1,7.0,16.0,3.0,0.75,0.7446808510638298
Carlton Blues,Geelong Cats,1988-05-14,1988,7,Waverley Park,A,L,0,0.8,117.4,1,7.0,20.0,1.0,0.6666666666666666,0.6
Carlton Blues,North Melbourne Kangaroos,1988-05-21,1988,8,Waverley Park,H,W,1,0.6,110.2,-1,7.0,20.0,2.0,0.625,0.5806451612903226
Carlton Blues,West Coast Eagles,1988-05-29,1988,9,Domain Stadium,A,W,1,0.6,106.8,1,8.0,24.0,2.0,,
Carlton Blues,Western Bulldogs,1988-06-04,1988,10,Western Oval,A,W,1,0.6,93.6,2,6.0,28.0,1.0,0.4444444444444444,0.2
Carlton Blues,Fitzroy Lions,1988-06-11,1988,11,Princes Park,H,W,1,0.8,99.0,3,7.0,32.0,1.0,0.75,0.75
Carlton Blues,richmond tigers,1988-06-17,1988,12,Melbourne Cricket Ground,A,L,0,0.8,113.4,4,6.0,36.0,1.0,1.0,0.7368421052631579
